City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,Camargo,MX,2022-09-15 15:20:29,27.6667,-105.1667,73.72,53,0,8.63,clear sky
464,Husavik,IS,2022-09-15 15:20:29,66.0449,-17.3389,46.31,56,0,3.33,clear sky
465,Zarubino,RU,2022-09-15 15:20:30,42.63,131.0922,63.46,78,100,1.45,light rain
466,Pemberton,CA,2022-09-15 15:20:30,50.3164,-122.8027,62.29,95,98,2.95,overcast clouds
467,Puerto Colombia,CO,2022-09-15 15:19:28,10.9878,-74.9547,87.89,72,31,2.48,scattered clouds
468,Muros,ES,2022-09-15 15:20:31,42.7762,-9.0603,78.1,59,47,3.58,scattered clouds
469,Manta,EC,2022-09-15 15:20:07,-0.95,-80.7333,74.62,71,100,5.3,overcast clouds
470,Inzer,RU,2022-09-15 15:20:31,54.2167,57.5556,58.08,40,100,14.09,overcast clouds
471,Rio Grande,BR,2022-09-15 15:20:32,-32.035,-52.0986,73.51,73,4,9.42,clear sky
472,Sao Raimundo Nonato,BR,2022-09-15 15:16:31,-9.0153,-42.6994,97.14,24,13,7.47,few clouds
473,Ayan,RU,2022-09-15 15:20:33,56.45,138.1667,48.6,64,51,16.46,broken clouds
474,Lodwar,KE,2022-09-15 15:20:33,3.1191,35.5973,92.44,27,97,12.88,overcast clouds
475,Kirakira,SB,2022-09-15 15:20:33,-10.4544,161.9205,78.94,80,18,4.18,few clouds
476,Jacareacanga,BR,2022-09-15 15:20:34,-6.2222,-57.7528,102.92,25,36,2.55,scattered clouds
477,Udachnyy,RU,2022-09-15 15:20:34,66.4167,112.4,43.45,70,100,17.18,overcast clouds
478,Port-Gentil,GA,2022-09-15 15:20:35,-0.7193,8.7815,82.36,74,40,19.57,scattered clouds
479,Gigmoto,PH,2022-09-15 15:20:35,13.7796,124.39,80.22,87,89,7.11,overcast clouds
480,Ivanovka,KG,2022-09-15 15:20:17,42.8878,75.085,62.49,23,0,4.16,clear sky
481,Phaltan,IN,2022-09-15 15:20:36,17.9833,74.4333,75.51,76,100,15.48,overcast clouds
482,La Ronge,CA,2022-09-15 15:20:36,55.1001,-105.2842,53.85,66,0,3.44,clear sky
483,Rincon,US,2022-09-15 15:18:36,32.296,-81.2354,81.86,53,20,10.36,few clouds
484,Dudinka,RU,2022-09-15 15:20:37,69.4058,86.1778,40.62,74,42,25.48,scattered clouds
485,Tiznit,MA,2022-09-15 15:20:37,29.5833,-9.5,73.9,56,5,14.74,clear sky
486,Najran,SA,2022-09-15 15:20:23,17.4924,44.1277,93.85,10,4,14.56,clear sky
487,Saint-Augustin,CA,2022-09-15 15:20:38,51.226,-58.6502,57.29,82,93,20.54,overcast clouds
488,Ndele,CF,2022-09-15 15:20:38,8.4109,20.6473,78.98,91,82,2.42,moderate rain
489,Verona,IT,2022-09-15 15:17:43,45.4167,11.0333,86.14,54,20,12.66,few clouds
490,Laurel,US,2022-09-15 15:20:39,39.0993,-76.8483,76.87,71,75,9.22,broken clouds
491,Guanambi,BR,2022-09-15 15:20:39,-14.2233,-42.7814,96.82,13,3,12.55,clear sky
492,Lazaro Cardenas,MX,2022-09-15 15:20:39,17.9583,-102.2,80.76,80,95,3.6,overcast clouds
493,Khorramshahr,IR,2022-09-15 15:20:40,30.4397,48.1664,102.16,9,0,9.22,clear sky
494,Maria Chiquita,PA,2022-09-15 15:20:40,9.4431,-79.7558,83.3,87,98,1.1,overcast clouds
495,Faya,SA,2022-09-15 15:20:41,18.3851,42.4509,77.11,31,30,4.23,scattered clouds
496,Russell,US,2022-09-15 15:20:41,32.3502,-85.1999,80.96,61,0,4.61,clear sky
497,Kosh-Agach,RU,2022-09-15 15:20:41,50.0,88.6667,32.16,80,50,6.04,scattered clouds
498,Linxia,CN,2022-09-15 15:20:42,35.6003,103.2064,63.77,63,70,2.8,light rain
499,Nehe,CN,2022-09-15 15:20:42,48.4833,124.8333,57.0,81,0,6.76,clear sky
500,Inta,RU,2022-09-15 15:20:43,66.0317,60.1659,49.66,87,100,4.5,light rain
501,Severnyy,RU,2022-09-15 15:20:43,50.677,36.5532,62.64,77,0,4.47,clear sky
502,Gwadar,PK,2022-09-15 15:20:44,25.1216,62.3254,80.91,87,4,12.01,clear sky
503,Xam Nua,LA,2022-09-15 15:20:44,20.4197,104.0439,67.91,95,100,2.44,overcast clouds
504,Coahuayana,MX,2022-09-15 15:20:45,18.7333,-103.6833,81.27,82,76,1.1,broken clouds
505,Dunedin,NZ,2022-09-15 15:20:45,-45.8742,170.5036,44.8,73,100,8.99,overcast clouds
506,Bosaso,SO,2022-09-15 15:20:46,11.2842,49.1816,92.66,47,8,3.33,clear sky
507,Hay River,CA,2022-09-15 15:20:46,60.8156,-115.7999,55.38,58,40,9.22,scattered clouds
508,Xining,CN,2022-09-15 15:20:47,36.6167,101.7667,59.94,76,100,4.63,overcast clouds
509,Mwinilunga,ZM,2022-09-15 15:20:47,-11.7358,24.4293,83.57,20,100,7.56,overcast clouds
510,Nome,US,2022-09-15 15:20:47,64.5011,-165.4064,46.47,93,100,13.8,moderate rain
511,Ingham,US,2022-09-15 15:20:36,42.6,-84.3833,68.18,78,0,3.44,clear sky
512,Palm Springs,US,2022-09-15 15:18:51,33.8303,-116.5453,81.03,49,0,5.01,clear sky
513,Solhan,TR,2022-09-15 15:20:48,38.9634,41.0293,73.26,17,3,6.31,clear sky
514,Boa Vista,BR,2022-09-15 15:20:26,2.8197,-60.6733,91.38,49,40,9.22,scattered clouds
515,Tautira,PF,2022-09-15 15:20:49,-17.7333,-149.15,75.11,77,100,23.76,light rain
516,Kudahuvadhoo,MV,2022-09-15 15:20:49,2.6708,72.8944,81.54,70,43,3.31,scattered clouds
517,Sur,OM,2022-09-15 15:20:49,22.5667,59.5289,89.35,57,34,3.89,scattered clouds
518,Santa Fe,AR,2022-09-15 15:20:50,-31.6333,-60.7,73.02,40,0,7.0,light rain
519,Resistencia,AR,2022-09-15 15:20:50,-27.4606,-58.9839,73.09,40,0,8.05,clear sky
520,San Carlos De Bariloche,AR,2022-09-15 15:17:12,-41.1456,-71.3082,56.44,48,40,20.71,moderate rain
521,Quatre Cocos,MU,2022-09-15 15:20:51,-20.2078,57.7625,71.71,77,0,17.78,light rain
522,Kavieng,PG,2022-09-15 15:20:51,-2.5744,150.7967,81.55,74,90,12.08,overcast clouds
523,Varca,IN,2022-09-15 15:20:51,15.2167,73.9167,78.8,89,75,9.22,broken clouds
524,Labrea,BR,2022-09-15 15:20:52,-7.2586,-64.7981,91.63,47,31,4.41,heavy intensity rain
525,Aitape,PG,2022-09-15 15:20:52,-3.1374,142.3475,80.28,84,42,8.32,scattered clouds
526,Pachmarhi,IN,2022-09-15 15:19:16,22.4667,78.4333,68.4,91,100,10.6,overcast clouds
527,Benghazi,LY,2022-09-15 15:20:53,32.1167,20.0667,80.19,57,0,12.71,clear sky
528,Ostuni,IT,2022-09-15 15:20:53,40.7276,17.5764,83.98,53,100,6.02,overcast clouds
529,Walvis Bay,NA,2022-09-15 15:20:54,-22.9575,14.5053,59.09,68,44,17.27,scattered clouds
530,Christchurch,NZ,2022-09-15 15:19:45,-43.5333,172.6333,43.0,77,5,6.91,clear sky
531,Los Llanos De Aridane,ES,2022-09-15 15:20:54,28.6585,-17.9182,75.13,82,20,13.8,few clouds
532,Huntsville,US,2022-09-15 15:17:58,34.7304,-86.5861,77.4,71,0,5.99,clear sky
533,Stonewall,CA,2022-09-15 15:15:56,50.1344,-97.3268,55.17,92,100,11.1,overcast clouds
534,Rodnykove,UA,2022-09-15 15:20:55,45.043,33.9541,73.13,51,83,17.76,broken clouds
535,Rawson,AR,2022-09-15 15:20:55,-43.3002,-65.1023,69.42,28,100,25.99,overcast clouds
536,Maputo,MZ,2022-09-15 15:17:03,-25.9653,32.5892,74.88,77,0,18.41,clear sky
537,Goderich,CA,2022-09-15 15:20:56,43.7501,-81.7165,63.91,51,12,8.05,few clouds
538,Mana,GF,2022-09-15 15:20:56,5.6592,-53.7767,87.82,59,90,11.03,overcast clouds
539,Pamfila,GR,2022-09-15 15:20:57,39.1567,26.5217,80.31,47,0,3.44,clear sky
540,Kayes,ML,2022-09-15 15:20:57,14.0,-11.0,90.32,58,7,5.26,clear sky
541,Mineiros,BR,2022-09-15 15:20:57,-17.5694,-52.5511,86.36,34,77,6.55,broken clouds
542,Talara,PE,2022-09-15 15:20:58,-4.5772,-81.2719,70.56,68,40,16.11,scattered clouds
543,Panama City,PA,2022-09-15 15:20:58,8.9936,-79.5197,83.28,85,75,3.44,broken clouds
544,Tukrah,LY,2022-09-15 15:20:58,32.5341,20.5791,79.41,55,0,10.98,clear sky
545,Svetlyy,RU,2022-09-15 15:20:59,54.675,20.1347,61.97,68,83,18.16,broken clouds
546,Kostroma,RU,2022-09-15 15:19:39,57.7708,40.9344,51.17,95,100,2.95,overcast clouds
547,Bowen,AU,2022-09-15 15:20:59,-20.0167,148.2333,69.4,73,0,8.79,clear sky
548,Luohe,CN,2022-09-15 15:21:00,33.5717,114.0353,70.25,70,4,6.02,clear sky
549,Port Hardy,CA,2022-09-15 15:21:00,50.6996,-127.4199,50.0,100,75,0.0,broken clouds
550,Pitimbu,BR,2022-09-15 15:21:00,-7.4706,-34.8086,84.79,69,94,12.59,overcast clouds
551,Tonj,SS,2022-09-15 15:21:01,7.2737,28.6822,79.72,79,89,4.29,light rain
552,Almaznyy,RU,2022-09-15 15:21:01,48.0448,40.045,62.31,71,100,19.08,overcast clouds
553,Chapais,CA,2022-09-15 15:21:02,49.7834,-74.8492,44.38,49,61,13.24,broken clouds
554,Nabire,ID,2022-09-15 15:21:02,-3.3667,135.4833,74.88,94,20,2.86,few clouds
555,Kampot,KH,2022-09-15 15:21:03,10.6167,104.1833,82.45,85,100,7.49,overcast clouds
556,Mangan,IN,2022-09-15 15:21:03,27.5167,88.5333,75.34,89,94,0.49,overcast clouds
557,Akyab,MM,2022-09-15 15:21:04,20.15,92.9,80.19,83,7,5.23,clear sky
558,Tateyama,JP,2022-09-15 15:21:04,34.9833,139.8667,71.1,70,100,8.34,overcast clouds
559,Ambilobe,MG,2022-09-15 15:21:05,-13.2,49.05,76.15,56,47,6.64,scattered clouds
560,Port Blair,IN,2022-09-15 15:21:05,11.6667,92.75,77.04,94,75,2.3,mist
561,Krasnovishersk,RU,2022-09-15 15:21:06,60.4078,57.082,55.99,65,97,9.33,overcast clouds
562,Arlit,NE,2022-09-15 15:21:07,18.7369,7.3853,105.46,12,13,3.24,few clouds
563,Puksoozero,RU,2022-09-15 15:21:07,62.5903,40.6066,49.62,96,100,4.83,overcast clouds
564,Develi,TR,2022-09-15 15:21:08,38.3906,35.4922,78.15,21,1,1.34,clear sky
565,Tanabe,JP,2022-09-15 15:16:44,33.7333,135.3667,76.91,81,84,9.62,broken clouds
566,Roma,US,2022-09-15 15:21:08,43.2128,-75.4557,60.08,61,0,11.99,clear sky
567,Escanaba,US,2022-09-15 15:21:09,45.7453,-87.0646,64.36,82,100,11.5,overcast clouds
568,Tirodi,IN,2022-09-15 15:21:09,21.6833,79.7,74.41,96,100,7.11,light rain
569,Kyzyl-Suu,KG,2022-09-15 15:21:10,42.3414,78.0056,55.83,54,0,3.69,clear sky
570,Yenangyaung,MM,2022-09-15 15:21:10,20.4667,94.8833,79.57,79,66,8.48,broken clouds
571,Kidal,ML,2022-09-15 15:21:11,18.4411,1.4078,105.89,7,70,4.7,broken clouds
572,Saint-Georges,GD,2022-09-15 15:21:11,12.0564,-61.7485,87.48,74,20,6.91,few clouds
573,Aden,YE,2022-09-15 15:19:58,12.7794,45.0367,89.85,62,65,8.39,broken clouds
574,Kombissiri,BF,2022-09-15 15:21:12,12.0656,-1.3375,91.09,53,98,4.85,overcast clouds
575,Karpathos,GR,2022-09-15 15:21:12,35.507,27.2132,78.76,57,0,17.27,clear sky
576,Saldanha,ZA,2022-09-15 15:21:12,-33.0117,17.9442,66.25,84,100,13.76,overcast clouds
577,Horta,PT,2022-09-15 15:21:13,38.5333,-28.6333,76.64,83,40,20.71,scattered clouds
578,Doha,QA,2022-09-15 15:21:13,25.2867,51.5333,100.71,63,6,12.66,clear sky
579,Katakwi,UG,2022-09-15 15:21:14,1.8911,33.9661,74.59,65,98,2.95,overcast clouds
580,Emba,KZ,2022-09-15 15:21:14,48.8264,58.1442,70.09,25,100,18.57,overcast clouds
581,Aripuana,BR,2022-09-15 15:17:23,-9.1667,-60.6333,91.72,41,15,4.45,few clouds
582,Itarema,BR,2022-09-15 15:21:15,-2.9248,-39.9167,87.33,55,3,19.98,clear sky
583,Pangody,RU,2022-09-15 15:21:15,65.85,74.4859,50.34,76,99,13.6,overcast clouds
584,Half Moon Bay,US,2022-09-15 15:21:16,37.4636,-122.4286,62.91,92,100,10.36,mist
585,Plettenberg Bay,ZA,2022-09-15 15:21:16,-34.0527,23.3716,64.85,69,94,0.67,overcast clouds
586,Berbera,SO,2022-09-15 15:21:17,10.4396,45.0143,92.97,53,12,2.68,few clouds
587,Coquimbo,CL,2022-09-15 15:16:36,-29.9533,-71.3436,56.93,82,40,14.97,scattered clouds
588,Mulchen,CL,2022-09-15 15:21:17,-37.7167,-72.2333,58.86,50,100,4.0,overcast clouds
589,Malumfashi,NG,2022-09-15 15:21:18,11.7853,7.6218,85.62,56,89,1.19,overcast clouds
590,Tyrma,RU,2022-09-15 15:21:18,50.0833,132.1667,45.61,73,11,2.53,few clouds
591,Bahia Blanca,AR,2022-09-15 15:21:19,-38.7196,-62.2724,74.32,22,100,22.7,overcast clouds
592,Ancud,CL,2022-09-15 15:21:19,-41.8697,-73.8203,52.23,95,100,18.59,moderate rain
593,Haines Junction,CA,2022-09-15 15:21:19,60.7522,-137.5108,26.55,93,100,1.14,overcast clouds
594,Labytnangi,RU,2022-09-15 15:21:20,66.6572,66.4183,50.67,68,100,8.03,overcast clouds
595,Milagros,PH,2022-09-15 15:21:20,12.2181,123.5095,81.55,78,79,14.27,light rain
596,Tsabong,BW,2022-09-15 15:21:21,-26.0217,22.401,86.97,14,7,10.16,clear sky
597,Mahibadhoo,MV,2022-09-15 15:21:21,3.7833,72.9667,81.32,73,31,5.12,scattered clouds
598,Shelburne,CA,2022-09-15 15:21:22,44.0787,-80.2041,56.59,69,3,4.88,clear sky
599,Clarence Town,AU,2022-09-15 15:21:22,-32.5833,151.7833,57.97,98,100,4.05,light rain
600,Porto Tolle,IT,2022-09-15 15:21:23,44.9497,12.3245,76.19,74,93,16.26,moderate rain
601,Disna,BY,2022-09-15 15:21:23,55.568,28.1971,57.74,79,100,7.11,overcast clouds
602,Sargatskoye,RU,2022-09-15 15:21:23,55.6101,73.4972,54.37,49,97,3.91,overcast clouds
603,Japura,ID,2022-09-15 15:21:24,-0.3167,102.35,74.86,89,100,2.37,overcast clouds
604,Baykit,RU,2022-09-15 15:21:24,61.67,96.37,38.59,95,19,2.33,few clouds
605,Ossora,RU,2022-09-15 15:21:25,59.2353,163.0719,45.28,69,100,6.33,overcast clouds
606,Vitim,RU,2022-09-15 15:21:25,59.4511,112.5578,37.13,80,19,2.39,few clouds
607,Clyde River,CA,2022-09-15 15:21:25,70.4692,-68.5914,39.43,93,75,0.0,broken clouds
608,Yamada,JP,2022-09-15 15:21:26,39.4667,141.95,63.03,90,96,9.46,overcast clouds
609,Muravlenko,RU,2022-09-15 15:21:26,63.7898,74.523,50.25,72,99,9.35,overcast clouds
610,Inhambane,MZ,2022-09-15 15:21:27,-23.865,35.3833,73.38,73,20,6.91,few clouds
611,Cap Malheureux,MU,2022-09-15 15:21:27,-19.9842,57.6142,71.47,65,0,7.0,clear sky
612,Yenagoa,NG,2022-09-15 15:21:27,4.9247,6.2642,82.81,73,99,8.08,moderate rain
613,Paramonga,PE,2022-09-15 15:21:28,-10.6667,-77.8333,64.54,72,80,7.16,broken clouds
614,Capao Da Canoa,BR,2022-09-15 15:21:28,-29.7456,-50.0097,64.04,75,92,6.78,overcast clouds
615,Luganville,VU,2022-09-15 15:21:29,-15.5333,167.1667,77.36,85,41,7.9,scattered clouds
616,Opuwo,NA,2022-09-15 15:21:29,-18.0607,13.84,92.46,12,57,10.31,broken clouds
617,Bichena,ET,2022-09-15 15:21:29,10.45,38.2,57.72,82,87,2.77,overcast clouds
618,Mount Isa,AU,2022-09-15 15:21:30,-20.7333,139.5,78.57,44,75,4.61,light rain
619,Carndonagh,IE,2022-09-15 15:21:30,55.25,-7.2667,58.62,69,98,12.35,overcast clouds
620,Ormara,PK,2022-09-15 15:21:31,25.2088,64.6357,80.42,90,10,14.45,clear sky
621,Terrace,CA,2022-09-15 15:21:31,54.5163,-128.6035,55.31,76,75,14.97,broken clouds
622,Ngorongoro,TZ,2022-09-15 15:21:31,-3.2397,35.4875,64.13,39,58,7.56,broken clouds
623,Puerto Montt,CL,2022-09-15 15:18:33,-41.4698,-72.9447,52.63,100,100,20.71,light rain
624,Ankang,CN,2022-09-15 15:21:32,32.68,109.0172,69.12,78,97,1.16,overcast clouds
625,Linares,CL,2022-09-15 15:21:32,-35.85,-71.6,61.25,56,100,2.28,overcast clouds
626,Sampit,ID,2022-09-15 15:21:33,-2.5333,112.95,73.54,97,100,2.59,overcast clouds
627,Denpasar,ID,2022-09-15 15:21:33,-8.65,115.2167,78.46,94,40,19.57,scattered clouds
628,Savelugu,GH,2022-09-15 15:21:33,9.6244,-0.8253,85.53,66,93,6.58,light rain
629,Klaksvik,FO,2022-09-15 15:21:34,62.2266,-6.589,49.12,65,99,24.09,overcast clouds
630,Margherita,IN,2022-09-15 15:21:34,27.2833,95.6833,75.34,98,99,2.51,overcast clouds
631,Wajima,JP,2022-09-15 15:21:34,37.4,136.9,72.61,83,100,5.14,overcast clouds
632,Chipinge,ZW,2022-09-15 15:21:35,-20.1883,32.6236,70.68,33,1,8.86,clear sky
633,Ufimskiy,RU,2022-09-15 15:21:35,56.7084,58.0517,59.76,41,100,10.92,overcast clouds
634,Wenatchee,US,2022-09-15 15:18:11,47.4235,-120.3103,63.39,83,20,5.75,haze
635,Ajdabiya,LY,2022-09-15 15:21:36,30.7554,20.2263,81.81,48,0,14.14,clear sky
636,Bahar,IR,2022-09-15 15:21:36,34.9072,48.4414,77.16,10,0,6.91,clear sky
637,Aguada De Pasajeros,CU,2022-09-15 15:21:37,22.385,-80.8508,85.91,66,86,6.85,overcast clouds
638,Jumla,NP,2022-09-15 15:21:37,29.2747,82.1838,58.98,97,100,2.35,overcast clouds
639,Tromso,NO,2022-09-15 15:21:37,69.6496,18.957,49.37,71,100,14.97,light intensity shower rain
640,Mujiayingzi,CN,2022-09-15 15:21:38,42.1167,118.7833,61.27,83,0,2.59,clear sky
641,Bograd,RU,2022-09-15 15:21:39,54.2344,90.8328,44.73,83,100,6.71,overcast clouds
642,Hanna,CA,2022-09-15 15:21:39,51.6334,-111.9018,54.36,54,0,11.12,clear sky
643,Murmansk,RU,2022-09-15 15:21:39,68.0,34.0,50.16,78,100,7.99,overcast clouds
644,Maralal,KE,2022-09-15 15:21:40,1.0968,36.698,69.35,51,94,6.6,overcast clouds
645,Salisbury,GB,2022-09-15 15:18:15,51.0693,-1.7957,66.45,50,75,12.66,broken clouds
646,Namatanai,PG,2022-09-15 15:21:40,-3.6667,152.4333,78.51,83,45,7.2,light rain
647,Misratah,LY,2022-09-15 15:21:41,32.3754,15.0925,84.72,52,0,16.6,clear sky
648,Grasse,FR,2022-09-15 15:21:41,43.6667,6.9167,85.26,29,0,14.97,clear sky
649,Yoichi,JP,2022-09-15 15:21:41,43.2039,140.7703,64.51,62,100,2.82,overcast clouds
650,Vinh Long,VN,2022-09-15 15:21:42,10.25,105.9667,76.98,87,100,5.26,overcast clouds
651,Kamariotissa,GR,2022-09-15 15:21:42,40.4833,25.4667,75.67,65,76,8.46,broken clouds
652,Ferry Pass,US,2022-09-15 15:21:43,30.5102,-87.2125,83.7,65,0,4.61,clear sky
653,Camabatela,AO,2022-09-15 15:21:43,-8.1881,15.375,73.51,65,94,4.38,moderate rain
654,Wanning,CN,2022-09-15 15:21:43,18.8003,110.3967,79.95,85,4,5.5,clear sky
655,Zyryanka,RU,2022-09-15 15:21:44,65.75,150.85,36.59,66,100,8.52,overcast clouds
656,Bongaree,AU,2022-09-15 15:21:44,-27.0797,153.1586,66.15,76,100,13.62,overcast clouds
657,Ewa Beach,US,2022-09-15 15:17:46,21.3156,-158.0072,76.95,81,75,3.44,broken clouds
658,Anahuac,MX,2022-09-15 15:21:45,27.2333,-100.15,80.53,67,0,8.48,clear sky
659,Khasan,RU,2022-09-15 15:21:45,42.4308,130.6434,63.9,82,100,3.0,moderate rain
660,Bartica,GY,2022-09-15 15:18:15,6.4,-58.6167,89.92,51,52,2.73,broken clouds
661,Challapata,BO,2022-09-15 15:21:46,-18.9,-66.7667,50.43,15,0,7.83,clear sky
662,Nouadhibou,MR,2022-09-15 15:21:46,20.931,-17.0347,82.38,57,66,17.27,broken clouds
663,Uige,AO,2022-09-15 15:21:46,-7.6087,15.0613,75.09,73,94,5.93,moderate rain
664,Honiara,SB,2022-09-15 15:21:47,-9.4333,159.95,76.95,88,16,3.85,few clouds
665,La Cruz,MX,2022-09-15 15:21:44,23.9167,-106.9,81.05,83,83,2.19,broken clouds
666,Samfya,ZM,2022-09-15 15:21:47,-11.3649,29.5565,83.53,25,98,3.36,overcast clouds
667,Hopelchen,MX,2022-09-15 15:21:48,19.7667,-89.85,83.86,68,91,5.01,overcast clouds
668,Puerto Guzman,CO,2022-09-15 15:21:48,0.9703,-76.5858,79.21,74,96,3.51,overcast clouds
669,Yining,CN,2022-09-15 15:21:49,29.0361,114.5636,69.84,75,0,1.36,clear sky
670,Yulin,CN,2022-09-15 15:21:49,22.6333,110.15,79.95,72,92,2.3,overcast clouds
671,Moroni,KM,2022-09-15 15:21:49,-11.7022,43.2551,77.0,78,75,2.3,light rain
672,Bairiki,KI,2022-09-15 15:21:50,1.3292,172.9752,80.6,74,20,9.22,few clouds
673,Mikhaylovskaya,RU,2022-09-15 15:21:50,44.9947,40.5964,71.17,50,100,9.8,overcast clouds
674,Wysokie Mazowieckie,PL,2022-09-15 15:21:50,52.9166,22.5171,61.81,57,97,13.06,overcast clouds
675,Markapur,IN,2022-09-15 15:21:51,15.7333,79.2833,86.74,57,100,9.98,overcast clouds
676,Qianjiang,CN,2022-09-15 15:21:51,30.4151,112.8859,74.84,63,13,7.29,few clouds
677,San Jose,US,2022-09-15 15:21:12,37.3394,-121.895,62.92,82,75,3.44,broken clouds
678,Ronne,DK,2022-09-15 15:21:52,55.1009,14.7066,62.51,51,20,24.16,few clouds
679,Marienburg,PL,2022-09-15 15:21:52,54.0359,19.0266,61.88,50,86,16.33,overcast clouds
680,Alta Floresta,BR,2022-09-15 15:21:53,-9.8756,-56.0861,91.22,46,20,6.91,smoke
681,Labuan,MY,2022-09-15 15:21:15,5.2767,115.2417,77.36,94,75,0.0,moderate rain
682,Hobyo,SO,2022-09-15 15:21:53,5.3505,48.5268,77.99,78,85,23.94,overcast clouds
683,Lons-Le-Saunier,FR,2022-09-15 15:21:54,46.75,5.75,67.24,98,93,2.44,moderate rain
684,Ferrandina,IT,2022-09-15 15:21:54,40.5012,16.4547,84.67,32,82,9.46,broken clouds
685,Puerto Escondido,MX,2022-09-15 15:21:26,15.85,-97.0667,81.43,65,75,5.75,broken clouds
686,Berdigestyakh,RU,2022-09-15 15:21:55,62.0989,126.6992,38.35,94,99,4.5,overcast clouds
687,Galbshtadt,RU,2022-09-15 15:21:55,53.2264,78.9845,48.76,48,95,7.67,overcast clouds
688,San Marco In Lamis,IT,2022-09-15 15:21:55,41.7131,15.6399,76.41,51,100,11.43,overcast clouds
689,Kodumudi,IN,2022-09-15 15:21:56,11.0775,77.8836,83.3,57,100,16.44,overcast clouds
690,Karakulino,RU,2022-09-15 15:21:56,56.012,53.7067,58.3,53,99,2.82,overcast clouds
691,Pirai Do Sul,BR,2022-09-15 15:21:56,-24.5261,-49.9486,60.24,83,100,4.43,overcast clouds
692,Solnechnyy,RU,2022-09-15 15:21:57,50.7214,136.6319,46.99,76,19,2.33,few clouds
693,Waingapu,ID,2022-09-15 15:21:57,-9.6567,120.2641,77.76,69,92,4.85,overcast clouds
694,Hanko,FI,2022-09-15 15:21:58,59.8333,22.95,56.05,73,84,9.82,broken clouds
695,Boddam,GB,2022-09-15 15:21:58,57.4667,-1.7833,53.98,67,89,23.89,overcast clouds
